Date,Prediction,Starting Amount,Invested Amount,Remainder,Asset Change,Fees,Profit/Loss,Yield,Bottom Line
2004-04-29 00:00:00,L,20002.340000000015,19180.0,822.3400000000147,139.9999999999995,33.32,106.6799999999995,0.005333375995008555,20109.020000000015
2004-04-30 00:00:00,L,20109.020000000015,19180.0,929.020000000015,-840.000000000002,34.18,-874.1800000000021,-0.043472033942976905,19234.84000000001
2004-05-03 00:00:00,L,19234.84000000001,18590.0,644.8400000000111,130.00000000000185,32.31,97.69000000000185,0.005078804918574929,19332.530000000013
2004-05-04 00:00:00,H,19332.530000000013,18460.0,872.5300000000134,0.0,32.2,-32.2,-0.0016655864493679813,19300.330000000013
2004-05-05 00:00:00,H,19300.330000000013,18720.0,580.3300000000127,129.99999999999955,32.760000000000005,97.23999999999955,0.00503825582256881,19397.57000000001
2004-05-06 00:00:00,H,19397.57000000001,18980.0,417.5700000000106,129.99999999999955,33.21,96.78999999999955,0.004989800268796529,19494.36000000001
2004-05-07 00:00:00,L,19494.36000000001,19110.0,384.3600000000115,519.9999999999982,32.870000000000005,487.1299999999982,0.02498825301266612,19981.49000000001
2004-05-10 00:00:00,L,19981.49000000001,19740.0,241.49000000000888,419.9999999999985,34.06,385.9399999999985,0.019314875917661713,20367.430000000008
2004-05-11 00:00:00,L,20367.430000000008,19320.0,1047.4300000000076,0.0,33.7,-33.7,-0.0016546024707093624,20333.730000000007
2004-05-12 00:00:00,H,20333.730000000007,19460.0,873.7300000000068,-139.9999999999995,33.82,-173.81999999999948,-0.008548357827117771,20159.910000000007
2004-05-13 00:00:00,H,20159.910000000007,19460.0,699.9100000000071,-139.9999999999995,33.82,-173.81999999999948,-0.008622062300873338,19986.090000000007
2004-05-14 00:00:00,L,19986.090000000007,19320.0,666.0900000000074,280.0000000000015,33.45,246.55000000000146,0.012336079743461646,20232.64000000001
2004-05-17 00:00:00,L,20232.64000000001,18900.0,1332.6400000000103,139.9999999999995,32.84,107.15999999999948,0.005296392364021672,20339.80000000001
2004-05-18 00:00:00,L,20339.80000000001,19040.0,1299.8000000000102,279.999999999999,32.96,247.03999999999894,0.012145645483239698,20586.840000000007
2004-05-19 00:00:00,H,20586.840000000007,20400.0,186.84000000000742,450.0000000000011,35.97,414.03000000000105,0.020111391549164463,21000.87000000001
2004-05-20 00:00:00,L,21000.87000000001,20700.0,300.8700000000099,0.0,36.1,-36.1,-0.0017189764043108683,20964.77000000001
2004-05-21 00:00:00,H,20964.77000000001,20700.0,264.77000000001135,149.99999999999946,36.230000000000004,113.76999999999944,0.0054267230215260835,21078.54000000001
2004-05-24 00:00:00,H,21078.54000000001,21000.0,78.54000000001179,0.0,36.62,-36.62,-0.0017373119770154849,21041.920000000013
2004-05-25 00:00:00,H,21041.920000000013,21000.0,41.920000000012806,-149.99999999999946,36.489999999999995,-186.48999999999947,-0.008862784384694903,20855.430000000015
2004-05-26 00:00:00,H,20855.430000000015,19740.0,1115.4300000000148,-279.999999999999,34.18,-314.1799999999989,-0.015064661817090258,20541.250000000015
2004-05-27 00:00:00,H,20541.250000000015,19460.0,1081.2500000000146,-139.9999999999995,33.82,-173.81999999999948,-0.008461997200754547,20367.430000000015
2004-05-28 00:00:00,H,20367.430000000015,19740.0,627.4300000000148,0.0,34.42,-34.42,-0.0016899530279470693,20333.010000000017
2004-05-31 00:00:00,L,20333.010000000017,19740.0,593.0100000000166,0.0,34.42,-34.42,-0.0016928138037604846,20298.59000000002
2004-06-01 00:00:00,L,20298.59000000002,19740.0,558.5900000000183,0.0,34.42,-34.42,-0.0016956842815190598,20264.17000000002
2004-06-03 00:00:00,H,20264.17000000002,19740.0,524.1700000000201,280.0000000000015,34.67,245.3300000000015,0.012106590104603408,20509.500000000022
2004-06-04 00:00:00,L,20509.500000000022,20020.0,489.5000000000218,-139.9999999999995,35.04,-175.0399999999995,-0.008534581535386008,20334.46000000002
2004-06-07 00:00:00,H,20334.46000000002,18980.0,1354.460000000021,129.99999999999955,33.21,96.78999999999955,0.004759900189137034,20431.250000000022
2004-06-08 00:00:00,H,20431.250000000022,19240.0,1191.2500000000218,-260.00000000000136,33.33,-293.33000000000135,-0.014356928724380595,20137.92000000002
2004-06-09 00:00:00,H,20137.92000000002,19110.0,1027.92000000002,130.00000000000185,33.44,96.56000000000185,0.004794934134210571,20234.48000000002
2004-06-10 00:00:00,L,20234.48000000002,19110.0,1124.4800000000214,129.99999999999955,33.21,96.78999999999955,0.004783419193376823,20331.270000000022
2004-06-11 00:00:00,H,20331.270000000022,19110.0,1221.2700000000223,-129.99999999999955,33.21,-163.20999999999955,-0.008027535908971716,20168.060000000023
2004-06-14 00:00:00,H,20168.060000000023,19110.0,1058.0600000000231,-129.99999999999955,33.21,-163.20999999999955,-0.008092498733145348,20004.850000000024
2004-06-15 00:00:00,L,20004.850000000024,18850.0,1154.850000000024,-390.0000000000009,33.22,-423.22000000000094,-0.021155869701597385,19581.630000000023
2004-06-16 00:00:00,H,19581.630000000023,19240.0,341.63000000002285,129.99999999999955,33.67,96.32999999999954,0.004919406607110819,19677.96000000002
2004-06-17 00:00:00,H,19677.96000000002,19240.0,437.96000000002095,-130.00000000000185,33.44,-163.44000000000185,-0.00830573900953156,19514.52000000002
2004-06-18 00:00:00,L,19514.52000000002,19110.0,404.5200000000186,389.99999999999864,32.980000000000004,357.0199999999986,0.01829509513941405,19871.540000000015
2004-06-21 00:00:00,H,19871.540000000015,18850.0,1021.5400000000154,-129.99999999999955,32.760000000000005,-162.75999999999954,-0.008190608276962903,19708.780000000017
2004-06-22 00:00:00,L,19708.780000000017,18850.0,858.780000000017,390.0000000000009,32.540000000000006,357.4600000000009,0.01813709422906951,20066.240000000016
2004-06-23 00:00:00,H,20066.240000000016,20020.0,46.24000000001615,-140.000000000002,34.8,-174.800000000002,-0.00871114867558655,19891.440000000013
2004-06-24 00:00:00,H,19891.440000000013,18720.0,1171.4400000000132,-129.99999999999955,32.53,-162.52999999999955,-0.008170851381297655,19728.910000000014
2004-06-25 00:00:00,L,19728.910000000014,18590.0,1138.9100000000144,-129.99999999999955,32.53,-162.52999999999955,-0.008238164196602824,19566.380000000016
2004-06-28 00:00:00,L,19566.380000000016,18720.0,846.3800000000156,0.0,32.64,-32.64,-0.0016681675404443732,19533.740000000016
2004-06-29 00:00:00,L,19533.740000000016,18720.0,813.7400000000162,0.0,32.64,-32.64,-0.0016709549732923635,19501.100000000017
2004-06-30 00:00:00,H,19501.100000000017,18720.0,781.1000000000167,0.0,32.64,-32.64,-0.0016737517370814965,19468.460000000017
2004-07-01 00:00:00,H,19468.460000000017,18720.0,748.4600000000173,129.99999999999955,32.760000000000005,97.23999999999955,0.004994745347089573,19565.700000000015
2004-07-02 00:00:00,L,19565.700000000015,18850.0,715.7000000000153,129.99999999999955,32.760000000000005,97.23999999999955,0.0049699218530387095,19662.940000000013
2004-07-05 00:00:00,L,19662.940000000013,18720.0,942.9400000000132,-259.9999999999991,32.870000000000005,-292.8699999999991,-0.01489451730005782,19370.070000000014
2004-07-06 00:00:00,L,19370.070000000014,19110.0,260.07000000001426,259.9999999999991,33.1,226.8999999999991,0.01171394837499291,19596.970000000012
2004-07-07 00:00:00,L,19596.970000000012,19264.0,332.9700000000121,-160.00000000000227,33.74,-193.74000000000228,-0.009886222206800447,19403.23000000001
2004-07-08 00:00:00,H,19403.23000000001,19264.0,139.23000000001048,-159.99999999999943,33.46,-193.45999999999944,-0.009970504910780284,19209.77000000001
2004-07-09 00:00:00,L,19209.77000000001,17760.0,1449.7700000000114,-239.99999999999915,31.189999999999998,-271.18999999999915,-0.01411729552201817,18938.580000000013
2004-07-12 00:00:00,H,18938.580000000013,18662.0,276.58000000001266,0.0,32.54,-32.54,-0.001718185840754691,18906.04000000001
2004-07-13 00:00:00,H,18906.04000000001,18817.0,89.04000000001179,124.00000000000011,32.93,91.07000000000012,0.004816979124131762,18997.11000000001
2004-07-14 00:00:00,H,18997.11000000001,18941.0,56.110000000011496,154.99999999999946,33.17,121.82999999999944,0.006413080726489417,19118.94000000001
2004-07-15 00:00:00,L,19118.94000000001,18480.0,638.9400000000096,0.0,32.22,-32.22,-0.0016852398720849577,19086.72000000001
2004-07-16 00:00:00,L,19086.72000000001,18240.0,846.7200000000084,-120.0000000000017,31.92,-151.9200000000017,-0.007959460818831188,18934.800000000007
2004-07-19 00:00:00,L,18934.800000000007,18240.0,694.8000000000065,-240.00000000000128,32.019999999999996,-272.0200000000013,-0.014366140651076388,18662.780000000006
2004-07-20 00:00:00,L,18662.780000000006,18480.0,182.7800000000061,269.99999999999955,31.990000000000002,238.00999999999954,0.012753191110863411,18900.790000000005
2004-07-21 00:00:00,H,18900.790000000005,18817.0,83.79000000000451,124.00000000000011,32.93,91.07000000000012,0.004818317117961741,18991.860000000004
2004-07-22 00:00:00,L,18991.860000000004,18941.0,50.86000000000422,-154.99999999999946,33.17,-188.16999999999948,-0.009907928975887534,18803.690000000006
2004-07-23 00:00:00,H,18803.690000000006,18330.0,473.69000000000597,149.99999999999946,32.09,117.90999999999947,0.006270577742985522,18921.600000000006
2004-07-26 00:00:00,L,18921.600000000006,18817.0,104.60000000000582,-278.99999999999955,33.06,-312.05999999999955,-0.01649226281075593,18609.540000000005
2004-07-27 00:00:00,L,18609.540000000005,18480.0,129.5400000000045,0.0,32.22,-32.22,-0.0017313700392379387,18577.320000000003
2004-07-28 00:00:00,H,18577.320000000003,18480.0,97.32000000000335,-149.99999999999946,32.09,-182.08999999999943,-0.009801736741359863,18395.230000000003
2004-07-29 00:00:00,H,18395.230000000003,18330.0,65.2300000000032,299.9999999999989,32.230000000000004,267.7699999999989,0.014556491003374182,18663.000000000004
2004-07-30 00:00:00,H,18663.000000000004,18600.0,63.00000000000364,0.0,32.44,-32.44,-0.0017381985747200338,18630.560000000005
2004-08-02 00:00:00,H,18630.560000000005,18600.0,30.560000000004948,119.99999999999957,32.54,87.45999999999958,0.004694437526300849,18718.020000000004
2004-08-03 00:00:00,H,18718.020000000004,17270.0,1448.020000000004,220.00000000000117,30.310000000000002,189.69000000000116,0.010134084694855605,18907.710000000006
2004-08-04 00:00:00,L,18907.710000000006,17490.0,1417.7100000000064,0.0,30.5,-30.5,-0.0016130985719582111,18877.210000000006
2004-08-05 00:00:00,L,18877.210000000006,17600.0,1277.2100000000064,0.0,30.7,-30.7,-0.0016262996491536615,18846.510000000006
2004-08-06 00:00:00,L,18846.510000000006,17710.0,1136.5100000000057,330.0000000000008,30.6,299.4000000000008,0.015886230394911348,19145.910000000007
2004-08-09 00:00:00,L,19145.910000000007,18780.0,365.91000000000713,0.0,32.76,-32.76,-0.0017110704061598528,19113.15000000001
2004-08-10 00:00:00,H,19113.15000000001,18720.0,393.15000000000873,0.0,32.64,-32.64,-0.001707724786338201,19080.51000000001
2004-08-11 00:00:00,H,19080.51000000001,18840.0,240.5100000000093,240.00000000000128,33.07,206.93000000000126,0.010845097955977129,19287.44000000001
2004-08-12 00:00:00,L,19287.44000000001,18930.0,357.4400000000096,-420.0000000000017,33.38,-453.3800000000017,-0.023506489197114882,18834.06000000001
2004-08-13 00:00:00,L,18834.06000000001,18589.0,245.06000000000859,144.9999999999995,32.29,112.70999999999948,0.005984370868522211,18946.770000000008
2004-08-16 00:00:00,H,18946.770000000008,18930.0,16.770000000007713,300.0000000000016,33.28,266.7200000000016,0.01407733349800528,19213.49000000001
2004-08-17 00:00:00,H,19213.49000000001,18589.0,624.4900000000089,-144.9999999999995,32.29,-177.2899999999995,-0.009227370977370556,19036.200000000008
2004-08-18 00:00:00,H,19036.200000000008,18444.0,592.200000000008,144.9999999999995,32.29,112.7099999999995,0.0059208245343082885,19148.910000000007
2004-08-19 00:00:00,H,19148.910000000007,18850.0,298.91000000000713,0.0,32.88,-32.88,-0.001717069013327651,19116.030000000006
2004-08-20 00:00:00,L,19116.030000000006,18850.0,266.0300000000061,144.9999999999995,32.75,112.24999999999949,0.005872035145372729,19228.280000000006
2004-08-23 00:00:00,H,19228.280000000006,18705.0,523.2800000000061,0.0,32.62,-32.62,-0.0016964595897292938,19195.660000000007
2004-08-24 00:00:00,L,19195.660000000007,18589.0,606.6600000000071,144.9999999999995,32.29,112.70999999999948,0.005871639735231789,19308.370000000006
2004-08-25 00:00:00,H,19308.370000000006,19080.0,228.37000000000626,149.99999999999946,33.41,116.58999999999945,0.0060383139540002295,19424.960000000006
2004-08-26 00:00:00,H,19424.960000000006,19230.0,194.9600000000064,120.00000000000011,33.64,86.36000000000011,0.004445826400672129,19511.320000000007
2004-08-27 00:00:00,H,19511.320000000007,19350.0,161.32000000000698,-120.00000000000011,33.64,-153.64000000000013,-0.007874403166982043,19357.680000000008
2004-08-30 00:00:00,H,19357.680000000008,19230.0,127.68000000000757,0.0,33.54,-33.54,-0.0017326456476189289,19324.140000000007
2004-08-31 00:00:00,L,19324.140000000007,19230.0,94.1400000000067,-120.00000000000011,33.64,-153.64000000000013,-0.007950677235830421,19170.500000000007
2004-09-01 00:00:00,H,19170.500000000007,18589.0,581.5000000000073,405.9999999999991,32.769999999999996,373.2299999999991,0.019468975770063325,19543.730000000007
2004-09-02 00:00:00,H,19543.730000000007,18995.0,548.7300000000068,144.9999999999995,33.25,111.74999999999949,0.005717946369500574,19655.480000000007
2004-09-03 00:00:00,H,19655.480000000007,19140.0,515.4800000000068,145.00000000000205,33.510000000000005,111.49000000000206,0.00567220948051139,19766.97000000001
2004-09-06 00:00:00,L,19766.97000000001,19285.0,481.97000000000844,290.00000000000153,33.379999999999995,256.62000000000154,0.01298226283542705,20023.59000000001
2004-09-07 00:00:00,L,20023.59000000001,19800.0,223.59000000001106,-150.00000000000213,34.67,-184.67000000000215,-0.009222621917448472,19838.92000000001
2004-09-08 00:00:00,H,19838.92000000001,19285.0,553.9200000000092,289.999999999999,33.89,256.109999999999,0.012909472894693807,20095.03000000001
2004-09-09 00:00:00,L,20095.03000000001,19430.0,665.0300000000097,144.9999999999995,33.760000000000005,111.2399999999995,0.0055356971350627214,20206.270000000008
2004-09-10 00:00:00,H,20206.270000000008,20100.0,106.27000000000771,149.99999999999946,35.19,114.80999999999946,0.005681899727163866,20321.080000000005
2004-09-13 00:00:00,H,20321.080000000005,20250.0,71.08000000000538,120.00000000000011,35.42,84.58000000000011,0.004162180356555857,20405.660000000007
2004-09-14 00:00:00,H,20405.660000000007,20370.0,35.66000000000713,0.0,35.52,-35.52,-0.0017406935134663614,20370.140000000007
2004-09-15 00:00:00,H,20370.140000000007,20370.0,0.14000000000669388,299.9999999999989,35.78,264.21999999999895,0.012970946689615234,20634.360000000004
2004-09-16 00:00:00,L,20634.360000000004,19981.0,653.3600000000042,289.999999999999,34.59,255.40999999999894,0.012377897836424241,20889.770000000004
2004-09-17 00:00:00,H,20889.770000000004,20370.0,519.7700000000041,149.99999999999946,35.650000000000006,114.34999999999947,0.00547397123089433,21004.120000000003
2004-09-20 00:00:00,H,21004.120000000003,20520.0,484.1200000000026,0.0,35.78,-35.78,-0.001703475318175672,20968.340000000004
2004-09-21 00:00:00,L,20968.340000000004,20925.0,43.34000000000378,-124.00000000000011,36.6,-160.6000000000001,-0.007659166152399288,20807.740000000005
2004-09-22 00:00:00,H,20807.740000000005,20370.0,437.74000000000524,-120.00000000000011,35.42,-155.4200000000001,-0.007469335929803048,20652.320000000003
2004-09-23 00:00:00,L,20652.320000000003,20100.0,552.3200000000033,-149.99999999999946,35.19,-185.18999999999946,-0.008967031306894307,20467.130000000005
2004-09-24 00:00:00,L,20467.130000000005,20250.0,217.13000000000466,299.9999999999989,35.06,264.9399999999989,0.012944658093245064,20732.070000000003
2004-09-27 00:00:00,H,20732.070000000003,20615.0,117.07000000000335,0.0,35.96,-35.96,-0.00173451083273402,20696.110000000004
2004-09-28 00:00:00,L,20696.110000000004,20615.0,81.11000000000422,-309.9999999999989,36.230000000000004,-346.22999999999894,-0.016729230758823706,20349.880000000005
2004-09-29 00:00:00,H,20349.880000000005,20250.0,99.88000000000466,120.00000000000011,35.42,84.58000000000011,0.004156289865099946,20434.460000000006
2004-09-30 00:00:00,H,20434.460000000006,20370.0,64.4600000000064,0.0,35.52,-35.52,-0.0017382402079624316,20398.940000000006
2004-10-01 00:00:00,L,20398.940000000006,20370.0,28.940000000005966,0.0,35.52,-35.52,-0.0017412669481845621,20363.420000000006
2004-10-04 00:00:00,H,20363.420000000006,19691.0,672.4200000000055,289.999999999999,34.59,255.40999999999894,0.012542588622146912,20618.830000000005
2004-10-05 00:00:00,H,20618.830000000005,19981.0,637.8300000000054,-144.9999999999995,34.72,-179.71999999999952,-0.008716304465384286,20439.110000000004
2004-10-06 00:00:00,L,20439.110000000004,19981.0,458.1100000000042,0.0,34.84,-34.84,-0.0017045751992136643,20404.270000000004
2004-10-07 00:00:00,H,20404.270000000004,19981.0,423.2700000000041,-144.9999999999995,34.72,-179.71999999999952,-0.008807960294585372,20224.550000000003
2004-10-08 00:00:00,L,20224.550000000003,19691.0,533.5500000000029,0.0,34.34,-34.34,-0.0016979364188572797,20190.210000000003
2004-10-11 00:00:00,L,20190.210000000003,19575.0,615.2100000000028,0.0,34.14,-34.14,-0.001690918519421046,20156.070000000003
2004-10-12 00:00:00,H,20156.070000000003,19575.0,581.0700000000033,-435.000000000001,33.760000000000005,-468.760000000001,-0.023256517763631548,19687.31
2004-10-13 00:00:00,L,19687.31,19285.0,402.3100000000013,145.00000000000205,33.510000000000005,111.49000000000206,0.005663038779802931,19798.800000000003
2004-10-14 00:00:00,L,19798.800000000003,19650.0,148.8000000000029,149.99999999999946,34.129999999999995,115.86999999999946,0.0058523748914075325,19914.670000000002
2004-10-15 00:00:00,L,19914.670000000002,19500.0,414.6700000000019,-149.99999999999946,34.129999999999995,-184.12999999999946,-0.009245947836444161,19730.54
2004-10-18 00:00:00,H,19730.54,19650.0,80.54000000000087,-149.99999999999946,34.129999999999995,-184.12999999999946,-0.009332233177601802,19546.41
2004-10-19 00:00:00,H,19546.41,18995.0,551.4099999999999,144.9999999999995,33.25,111.74999999999949,0.005717162384294584,19658.16
2004-10-20 00:00:00,L,19658.16,19650.0,8.159999999999854,-300.0000000000016,34.53,-334.53000000000156,-0.017017360729590234,19323.629999999997
2004-10-21 00:00:00,H,19323.629999999997,19285.0,38.62999999999738,0.0,33.64,-33.64,-0.0017408737385263538,19289.989999999998
2004-10-22 00:00:00,H,19289.989999999998,19140.0,149.98999999999796,0.0,33.38,-33.38,-0.0017304311718150194,19256.609999999997
2004-10-25 00:00:00,L,19256.609999999997,18995.0,261.60999999999694,0.0,33.12,-33.12,-0.0017199288971423321,19223.489999999998
2004-10-26 00:00:00,L,19223.489999999998,18995.0,228.48999999999796,-144.9999999999995,33.25,-178.2499999999995,-0.009272509830420985,19045.239999999998
2004-10-27 00:00:00,H,19045.239999999998,18480.0,565.239999999998,-139.9999999999995,32.1,-172.0999999999995,-0.009036378643692573,18873.14
2004-10-28 00:00:00,H,18873.14,18620.0,253.13999999999942,279.999999999999,32.72,247.27999999999898,0.013102218284821656,19120.42
2004-10-29 00:00:00,H,19120.42,18620.0,500.41999999999825,139.9999999999995,32.599999999999994,107.3999999999995,0.005617031425041893,19227.819999999996
2004-11-01 00:00:00,H,19227.819999999996,18720.0,507.81999999999607,0.0,32.64,-32.64,-0.0016975403347857432,19195.179999999997
2004-11-02 00:00:00,H,19195.179999999997,18720.0,475.17999999999665,119.99999999999957,32.75,87.24999999999957,0.004545411921117676,19282.429999999997
2004-11-03 00:00:00,H,19282.429999999997,18840.0,442.42999999999665,240.00000000000128,33.07,206.93000000000126,0.010731531243728165,19489.359999999997
2004-11-04 00:00:00,H,19489.359999999997,19080.0,409.35999999999694,-360.00000000000085,32.96,-392.96000000000083,-0.0201627965207683,19096.399999999998
2004-11-05 00:00:00,H,19096.399999999998,19080.0,16.399999999997817,-240.00000000000128,33.07,-273.0700000000013,-0.014299553842609149,18823.329999999998
2004-11-08 00:00:00,H,18823.329999999998,17380.0,1443.329999999998,109.9999999999996,30.41,79.5899999999996,0.00422826354316689,18902.92
