Date,Open,High,Low,Close,Volume,Currency
2004-11-09,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-10,0.33,0.33,0.32,0.33,0.0,GBP
2004-11-11,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-12,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-15,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-16,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-17,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-18,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-19,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-22,0.33,0.33,0.33,0.33,0.0,GBP
2004-11-23,0.33,0.33,0.32,0.33,0.0,GBP
2004-11-24,0.33,0.33,0.32,0.32,0.0,GBP
2004-11-25,0.32,0.32,0.32,0.32,0.0,GBP
2004-11-26,0.32,0.32,0.32,0.32,0.0,GBP
2004-11-29,0.32,0.32,0.32,0.32,0.0,GBP
2004-11-30,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-01,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-02,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-03,0.32,0.32,0.31,0.31,0.0,GBP
2004-12-06,0.31,0.32,0.31,0.31,0.0,GBP
2004-12-07,0.31,0.32,0.31,0.31,0.0,GBP
2004-12-08,0.31,0.32,0.31,0.31,0.0,GBP
2004-12-09,0.31,0.32,0.31,0.32,0.0,GBP
2004-12-10,0.32,0.32,0.31,0.32,0.0,GBP
2004-12-13,0.32,0.32,0.31,0.32,0.0,GBP
2004-12-14,0.32,0.32,0.31,0.31,0.0,GBP
2004-12-15,0.31,0.32,0.31,0.31,0.0,GBP
2004-12-16,0.31,0.32,0.31,0.31,0.0,GBP
2004-12-17,0.31,0.31,0.31,0.31,0.0,GBP
2004-12-20,0.31,0.31,0.31,0.31,0.0,GBP
2004-12-21,0.31,0.32,0.31,0.32,0.0,GBP
2004-12-22,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-23,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-24,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-27,0.32,0.32,0.31,0.32,0.0,GBP
2004-12-28,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-29,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-30,0.32,0.32,0.32,0.32,0.0,GBP
2004-12-31,0.32,0.32,0.32,0.32,0.0,GBP
2005-01-03,0.32,0.32,0.32,0.32,0.0,GBP
2005-01-04,0.32,0.32,0.32,0.32,0.0,GBP
2005-01-05,0.32,0.32,0.32,0.32,0.0,GBP
2005-01-06,0.32,0.32,0.32,0.32,0.0,GBP
2005-01-07,0.32,0.32,0.32,0.32,0.0,GBP
2005-01-10,0.32,0.32,0.32,0.32,0.0,GBP
2005-01-11,0.32,0.33,0.32,0.32,0.0,GBP
2005-01-12,0.32,0.33,0.32,0.32,0.0,GBP
2005-01-13,0.32,0.33,0.32,0.33,0.0,GBP
2005-01-14,0.33,0.33,0.32,0.33,0.0,GBP
2005-01-17,0.33,0.33,0.33,0.33,0.0,GBP
2005-01-18,0.33,0.33,0.33,0.33,0.0,GBP
2005-01-19,0.33,0.33,0.33,0.33,0.0,GBP
2005-01-20,0.33,0.33,0.33,0.33,0.0,GBP
2005-01-21,0.33,0.33,0.33,0.33,0.0,GBP
2005-01-24,0.33,0.33,0.32,0.33,0.0,GBP
2005-01-25,0.33,0.33,0.32,0.33,0.0,GBP
2005-01-26,0.33,0.33,0.32,0.33,0.0,GBP
2005-01-27,0.33,0.33,0.32,0.32,0.0,GBP
2005-01-28,0.32,0.33,0.32,0.32,0.0,GBP
2005-01-31,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-01,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-02,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-03,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-04,0.32,0.33,0.32,0.33,0.0,GBP
2005-02-07,0.33,0.33,0.33,0.33,0.0,GBP
2005-02-08,0.33,0.33,0.33,0.33,0.0,GBP
2005-02-09,0.33,0.33,0.33,0.33,0.0,GBP
2005-02-10,0.33,0.33,0.32,0.32,0.0,GBP
2005-02-11,0.32,0.33,0.32,0.32,0.0,GBP
2005-02-14,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-15,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-16,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-17,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-18,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-21,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-22,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-23,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-24,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-25,0.32,0.32,0.32,0.32,0.0,GBP
2005-02-28,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-01,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-02,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-03,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-04,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-07,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-08,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-09,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-10,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-11,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-14,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-15,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-16,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-17,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-18,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-21,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-22,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-23,0.32,0.33,0.32,0.33,0.0,GBP
2005-03-24,0.33,0.33,0.32,0.33,0.0,GBP
2005-03-25,0.33,0.33,0.32,0.32,0.0,GBP
2005-03-27,0.33,0.33,0.32,0.32,0.0,GBP
2005-03-28,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-29,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-30,0.32,0.32,0.32,0.32,0.0,GBP
2005-03-31,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-03,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-04,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-05,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-06,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-07,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-10,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-11,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-12,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-13,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-14,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-17,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-18,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-19,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-20,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-21,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-24,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-25,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-26,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-27,0.32,0.32,0.32,0.32,0.0,GBP
2005-04-28,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-01,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-02,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-03,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-04,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-05,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-08,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-09,0.32,0.32,0.32,0.32,0.0,GBP
2005-05-10,0.32,0.33,0.32,0.32,0.0,GBP
2005-05-11,0.32,0.33,0.32,0.32,0.0,GBP
2005-05-12,0.32,0.33,0.32,0.33,0.0,GBP
2005-05-15,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-16,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-17,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-18,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-19,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-22,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-23,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-24,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-25,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-26,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-29,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-30,0.33,0.33,0.33,0.33,0.0,GBP
2005-05-31,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-01,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-02,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-05,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-06,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-07,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-08,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-09,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-12,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-13,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-14,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-15,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-16,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-19,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-20,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-21,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-22,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-23,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-26,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-27,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-28,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-29,0.33,0.33,0.33,0.33,0.0,GBP
2005-06-30,0.33,0.33,0.33,0.33,0.0,GBP
2005-07-03,0.34,0.34,0.33,0.34,0.0,GBP
2005-07-04,0.34,0.34,0.33,0.34,0.0,GBP
2005-07-05,0.34,0.34,0.33,0.34,0.0,GBP
2005-07-06,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-07,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-10,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-11,0.34,0.34,0.33,0.33,0.0,GBP
2005-07-12,0.33,0.34,0.33,0.33,0.0,GBP
2005-07-13,0.33,0.34,0.33,0.34,0.0,GBP
2005-07-14,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-17,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-18,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-19,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-20,0.34,0.35,0.34,0.34,0.0,GBP
2005-07-21,0.34,0.35,0.34,0.35,0.0,GBP
2005-07-24,0.35,0.35,0.34,0.34,0.0,GBP
2005-07-25,0.34,0.35,0.34,0.34,0.0,GBP
2005-07-26,0.34,0.35,0.34,0.34,0.0,GBP
2005-07-27,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-28,0.34,0.34,0.34,0.34,0.0,GBP
2005-07-31,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-01,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-02,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-03,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-04,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-07,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-08,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-09,0.34,0.34,0.34,0.34,0.0,GBP
2005-08-10,0.34,0.34,0.33,0.33,0.0,GBP
2005-08-11,0.33,0.34,0.33,0.33,0.0,GBP
2005-08-14,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-15,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-16,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-17,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-18,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-21,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-22,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-23,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-24,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-25,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-28,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-29,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-30,0.33,0.33,0.33,0.33,0.0,GBP
2005-08-31,0.33,0.33,0.32,0.33,0.0,GBP
2005-09-01,0.33,0.33,0.32,0.32,0.0,GBP
2005-09-04,0.32,0.33,0.32,0.32,0.0,GBP
2005-09-05,0.32,0.32,0.32,0.32,0.0,GBP
2005-09-06,0.32,0.32,0.32,0.32,0.0,GBP
2005-09-07,0.32,0.33,0.32,0.32,0.0,GBP
2005-09-08,0.32,0.33,0.32,0.32,0.0,GBP
2005-09-11,0.32,0.33,0.32,0.33,0.0,GBP
2005-09-12,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-13,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-14,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-15,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-18,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-19,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-21,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-22,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-25,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-26,0.33,0.33,0.33,0.33,0.0,GBP
2005-09-27,0.33,0.34,0.33,0.33,0.0,GBP
2005-09-28,0.33,0.34,0.33,0.34,0.0,GBP
2005-09-29,0.34,0.34,0.33,0.33,0.0,GBP
2005-10-02,0.34,0.34,0.33,0.34,0.0,GBP
2005-10-03,0.34,0.34,0.33,0.34,0.0,GBP
2005-10-04,0.34,0.34,0.33,0.33,0.0,GBP
2005-10-05,0.33,0.34,0.33,0.33,0.0,GBP
2005-10-06,0.33,0.34,0.33,0.34,0.0,GBP
2005-10-09,0.34,0.34,0.34,0.34,0.0,GBP
2005-10-10,0.34,0.34,0.34,0.34,0.0,GBP
2005-10-11,0.34,0.34,0.34,0.34,0.0,GBP
2005-10-12,0.34,0.34,0.34,0.34,0.0,GBP
2005-10-13,0.34,0.34,0.33,0.33,0.0,GBP
2005-10-16,0.34,0.34,0.33,0.34,0.0,GBP
2005-10-17,0.34,0.34,0.34,0.34,0.0,GBP
2005-10-18,0.34,0.34,0.33,0.33,0.0,GBP
2005-10-19,0.33,0.34,0.33,0.33,0.0,GBP
2005-10-20,0.33,0.33,0.33,0.33,0.0,GBP
2005-10-23,0.33,0.33,0.33,0.33,0.0,GBP
2005-10-24,0.33,0.33,0.33,0.33,0.0,GBP
2005-10-25,0.33,0.33,0.33,0.33,0.0,GBP
2005-10-26,0.33,0.33,0.33,0.33,0.0,GBP
2005-10-27,0.33,0.33,0.33,0.33,0.0,GBP
2005-10-31,0.33,0.33,0.33,0.33,0.0,GBP
2005-11-01,0.33,0.33,0.33,0.33,0.0,GBP
2005-11-02,0.33,0.33,0.33,0.33,0.0,GBP
2005-11-03,0.33,0.33,0.33,0.33,0.0,GBP
2005-11-04,0.33,0.34,0.33,0.34,0.0,GBP
2005-11-07,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-08,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-09,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-10,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-11,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-14,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-15,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-16,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-17,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-18,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-21,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-22,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-23,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-24,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-25,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-28,0.34,0.35,0.34,0.34,0.0,GBP
2005-11-29,0.34,0.34,0.34,0.34,0.0,GBP
2005-11-30,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-01,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-02,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-05,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-06,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-07,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-08,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-09,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-12,0.34,0.34,0.33,0.34,0.0,GBP
2005-12-13,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-14,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-15,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-16,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-19,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-20,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-21,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-22,0.34,0.34,0.34,0.34,0.0,GBP
2005-12-23,0.34,0.35,0.34,0.35,0.0,GBP
2005-12-26,0.35,0.35,0.34,0.35,0.0,GBP
2005-12-27,0.35,0.35,0.35,0.35,0.0,GBP
2005-12-28,0.35,0.35,0.34,0.35,0.0,GBP
2005-12-29,0.35,0.35,0.35,0.35,0.0,GBP
2005-12-30,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-02,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-03,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-04,0.35,0.35,0.34,0.35,0.0,GBP
2006-01-05,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-06,0.35,0.35,0.34,0.34,0.0,GBP
2006-01-09,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-10,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-11,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-12,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-13,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-16,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-17,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-18,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-19,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-20,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-23,0.35,0.35,0.34,0.34,0.0,GBP
2006-01-24,0.34,0.35,0.34,0.35,0.0,GBP
2006-01-25,0.35,0.35,0.34,0.35,0.0,GBP
2006-01-26,0.35,0.35,0.34,0.34,0.0,GBP
2006-01-27,0.34,0.35,0.34,0.35,0.0,GBP
2006-01-30,0.35,0.35,0.35,0.35,0.0,GBP
2006-01-31,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-01,0.35,0.35,0.34,0.35,0.0,GBP
2006-02-02,0.35,0.35,0.34,0.34,0.0,GBP
2006-02-03,0.34,0.35,0.34,0.35,0.0,GBP
2006-02-06,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-07,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-08,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-09,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-10,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-13,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-14,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-15,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-16,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-17,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-20,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-21,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-22,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-23,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-24,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-27,0.35,0.35,0.35,0.35,0.0,GBP
2006-02-28,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-01,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-02,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-03,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-06,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-07,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-08,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-09,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-10,0.35,0.36,0.35,0.36,0.0,GBP
2006-03-13,0.36,0.36,0.35,0.35,0.0,GBP
2006-03-14,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-15,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-16,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-17,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-20,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-21,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-22,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-23,0.35,0.36,0.35,0.36,0.0,GBP
2006-03-24,0.36,0.36,0.35,0.35,0.0,GBP
2006-03-26,0.35,0.36,0.35,0.35,0.0,GBP
2006-03-27,0.35,0.35,0.35,0.35,0.0,GBP
2006-03-28,0.35,0.36,0.35,0.36,0.0,GBP
2006-03-29,0.36,0.36,0.35,0.35,0.0,GBP
2006-03-30,0.35,0.36,0.35,0.36,0.0,GBP
2006-04-02,0.36,0.36,0.35,0.36,0.0,GBP
2006-04-03,0.36,0.36,0.35,0.35,0.0,GBP
2006-04-04,0.35,0.36,0.35,0.36,0.0,GBP
2006-04-05,0.36,0.36,0.35,0.36,0.0,GBP
2006-04-06,0.36,0.36,0.36,0.36,0.0,GBP
2006-04-09,0.36,0.36,0.36,0.36,0.0,GBP
2006-04-10,0.36,0.36,0.35,0.35,0.0,GBP
2006-04-11,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-12,0.35,0.36,0.35,0.35,0.0,GBP
2006-04-13,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-16,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-17,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-18,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-19,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-20,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-23,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-24,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-25,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-26,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-27,0.35,0.35,0.35,0.35,0.0,GBP
2006-04-30,0.35,0.35,0.34,0.35,0.0,GBP
2006-05-01,0.35,0.35,0.34,0.34,0.0,GBP
2006-05-02,0.34,0.35,0.34,0.35,0.0,GBP
2006-05-03,0.35,0.35,0.34,0.34,0.0,GBP
2006-05-04,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-07,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-08,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-09,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-10,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-11,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-14,0.34,0.34,0.33,0.34,0.0,GBP
2006-05-15,0.34,0.34,0.33,0.34,0.0,GBP
2006-05-16,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-17,0.34,0.34,0.33,0.33,0.0,GBP
2006-05-18,0.33,0.34,0.33,0.34,0.0,GBP
2006-05-21,0.34,0.34,0.33,0.33,0.0,GBP
2006-05-22,0.33,0.34,0.33,0.34,0.0,GBP
2006-05-23,0.34,0.34,0.33,0.34,0.0,GBP
2006-05-24,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-25,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-28,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-29,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-30,0.34,0.34,0.34,0.34,0.0,GBP
2006-05-31,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-01,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-04,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-05,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-06,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-07,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-08,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-11,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-12,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-13,0.34,0.34,0.34,0.34,0.0,GBP
2006-06-14,0.34,0.34,0.34,0.34,0.0,GBP
