Date,Open,High,Low,Close,Volume,Currency
2004-02-20,4.62,4.62,4.58,4.58,0.0,HKD
2004-02-23,4.59,4.62,4.57,4.59,0.0,HKD
2004-02-24,4.59,4.61,4.57,4.61,0.0,HKD
2004-02-25,4.61,4.61,4.59,4.59,0.0,HKD
2004-02-26,4.59,4.61,4.56,4.57,0.0,HKD
2004-02-27,4.57,4.61,4.56,4.59,0.0,HKD
2004-03-01,4.61,4.61,4.57,4.57,0.0,HKD
2004-03-02,4.56,4.58,4.54,4.55,0.0,HKD
2004-03-03,4.55,4.56,4.54,4.55,0.0,HKD
2004-03-04,4.55,4.56,4.53,4.54,0.0,HKD
2004-03-05,4.53,4.57,4.53,4.54,0.0,HKD
2004-03-08,4.55,4.57,4.54,4.57,0.0,HKD
2004-03-09,4.57,4.58,4.53,4.56,0.0,HKD
2004-03-10,4.57,4.58,4.53,4.55,0.0,HKD
2004-03-11,4.55,4.56,4.54,4.56,0.0,HKD
2004-03-12,4.56,4.59,4.54,4.56,0.0,HKD
2004-03-15,4.55,4.57,4.54,4.57,0.0,HKD
2004-03-16,4.56,4.59,4.56,4.58,0.0,HKD
2004-03-17,4.58,4.59,4.57,4.58,0.0,HKD
2004-03-18,4.58,4.67,4.58,4.62,0.0,HKD
2004-03-19,4.62,4.62,4.57,4.57,0.0,HKD
2004-03-22,4.6,4.62,4.59,4.61,0.0,HKD
2004-03-23,4.61,4.64,4.59,4.6,0.0,HKD
2004-03-24,4.6,4.63,4.6,4.6,0.0,HKD
2004-03-25,4.6,4.62,4.59,4.61,0.0,HKD
2004-03-26,4.61,4.62,4.6,4.62,0.0,HKD
2004-03-28,4.62,4.62,4.59,4.61,0.0,HKD
2004-03-29,4.61,4.64,4.61,4.63,0.0,HKD
2004-03-30,4.63,4.66,4.63,4.65,0.0,HKD
2004-03-31,4.65,4.67,4.63,4.66,0.0,HKD
2004-04-01,4.66,4.66,4.62,4.64,0.0,HKD
2004-04-04,4.65,4.65,4.63,4.63,0.0,HKD
2004-04-05,4.63,4.64,4.62,4.63,0.0,HKD
2004-04-06,4.63,4.66,4.63,4.65,0.0,HKD
2004-04-07,4.65,4.66,4.64,4.64,0.0,HKD
2004-04-08,4.64,4.66,4.64,4.65,0.0,HKD
2004-04-11,4.65,4.68,4.65,4.65,0.0,HKD
2004-04-12,4.65,4.69,4.65,4.67,0.0,HKD
2004-04-13,4.66,4.67,4.63,4.65,0.0,HKD
2004-04-14,4.65,4.65,4.62,4.65,0.0,HKD
2004-04-15,4.64,4.66,4.63,4.65,0.0,HKD
2004-04-18,4.65,4.66,4.63,4.63,0.0,HKD
2004-04-19,4.64,4.65,4.62,4.63,0.0,HKD
2004-04-20,4.63,4.64,4.6,4.6,0.0,HKD
2004-04-21,4.61,4.61,4.58,4.6,0.0,HKD
2004-04-22,4.6,4.61,4.58,4.6,0.0,HKD
2004-04-25,4.6,4.6,4.57,4.6,0.0,HKD
2004-04-26,4.6,4.61,4.59,4.6,0.0,HKD
2004-04-27,4.6,4.61,4.57,4.59,0.0,HKD
2004-04-28,4.59,4.59,4.56,4.58,0.0,HKD
2004-04-29,4.58,4.59,4.57,4.59,0.0,HKD
2004-05-02,4.58,4.59,4.57,4.57,0.0,HKD
2004-05-03,4.57,4.61,4.57,4.6,0.0,HKD
2004-05-04,4.6,4.63,4.6,4.63,0.0,HKD
2004-05-05,4.63,4.63,4.61,4.62,0.0,HKD
2004-05-06,4.62,4.62,4.57,4.58,0.0,HKD
2004-05-09,4.58,4.58,4.51,4.52,0.0,HKD
2004-05-10,4.52,4.54,4.52,4.53,0.0,HKD
2004-05-11,4.53,4.57,4.53,4.53,0.0,HKD
2004-05-12,4.53,4.55,4.51,4.52,0.0,HKD
2004-05-13,4.52,4.53,4.5,4.52,0.0,HKD
2004-05-16,4.52,4.54,4.51,4.51,0.0,HKD
2004-05-17,4.51,4.53,4.51,4.52,0.0,HKD
2004-05-18,4.52,4.55,4.51,4.54,0.0,HKD
2004-05-19,4.54,4.55,4.52,4.53,0.0,HKD
2004-05-20,4.53,4.56,4.53,4.54,0.0,HKD
2004-05-23,4.55,4.55,4.53,4.54,0.0,HKD
2004-05-24,4.54,4.56,4.53,4.55,0.0,HKD
2004-05-25,4.55,4.56,4.55,4.55,0.0,HKD
2004-05-26,4.55,4.59,4.55,4.58,0.0,HKD
2004-05-27,4.58,4.59,4.57,4.59,0.0,HKD
2004-05-30,4.59,4.6,4.58,4.59,0.0,HKD
2004-05-31,4.59,4.59,4.57,4.57,0.0,HKD
2004-06-01,4.57,4.58,4.56,4.56,0.0,HKD
2004-06-02,4.56,4.58,4.54,4.55,0.0,HKD
2004-06-03,4.55,4.57,4.54,4.56,0.0,HKD
2004-06-06,4.56,4.58,4.56,4.58,0.0,HKD
2004-06-07,4.58,4.58,4.56,4.56,0.0,HKD
2004-06-08,4.56,4.58,4.54,4.55,0.0,HKD
2004-06-09,4.55,4.56,4.54,4.55,0.0,HKD
2004-06-10,4.55,4.56,4.51,4.54,0.0,HKD
2004-06-13,4.54,4.54,4.52,4.54,0.0,HKD
2004-06-14,4.54,4.56,4.53,4.56,0.0,HKD
2004-06-15,4.56,4.56,4.53,4.54,0.0,HKD
2004-06-16,4.54,4.55,4.53,4.54,0.0,HKD
2004-06-17,4.54,4.55,4.53,4.54,0.0,HKD
2004-06-20,4.54,4.55,4.53,4.53,0.0,HKD
2004-06-21,4.53,4.54,4.52,4.53,0.0,HKD
2004-06-22,4.53,4.55,4.53,4.54,0.0,HKD
2004-06-23,4.54,4.56,4.54,4.56,0.0,HKD
2004-06-24,4.56,4.58,4.55,4.56,0.0,HKD
2004-06-27,4.56,4.57,4.55,4.56,0.0,HKD
2004-06-28,4.55,4.56,4.54,4.54,0.0,HKD
2004-06-29,4.54,4.55,4.53,4.54,0.0,HKD
2004-06-30,4.54,4.55,4.54,4.55,0.0,HKD
2004-07-01,4.55,4.56,4.54,4.55,0.0,HKD
2004-07-04,4.56,4.56,4.54,4.54,0.0,HKD
2004-07-05,4.54,4.55,4.54,4.54,0.0,HKD
2004-07-06,4.54,4.57,4.54,4.57,0.0,HKD
2004-07-07,4.57,4.57,4.56,4.57,0.0,HKD
2004-07-08,4.57,4.6,4.57,4.6,0.0,HKD
2004-07-11,4.59,4.6,4.58,4.6,0.0,HKD
2004-07-12,4.6,4.6,4.58,4.59,0.0,HKD
2004-07-13,4.59,4.59,4.58,4.58,0.0,HKD
2004-07-14,4.58,4.58,4.56,4.57,0.0,HKD
2004-07-15,4.56,4.59,4.56,4.58,0.0,HKD
2004-07-18,4.59,4.59,4.58,4.59,0.0,HKD
2004-07-19,4.59,4.59,4.57,4.57,0.0,HKD
2004-07-20,4.57,4.57,4.54,4.56,0.0,HKD
2004-07-21,4.56,4.56,4.53,4.54,0.0,HKD
2004-07-22,4.54,4.54,4.52,4.52,0.0,HKD
2004-07-25,4.52,4.54,4.52,4.53,0.0,HKD
2004-07-26,4.52,4.54,4.52,4.52,0.0,HKD
2004-07-27,4.52,4.53,4.51,4.51,0.0,HKD
2004-07-28,4.51,4.52,4.51,4.52,0.0,HKD
2004-07-29,4.52,4.54,4.52,4.54,0.0,HKD
2004-08-01,4.53,4.55,4.53,4.54,0.0,HKD
2004-08-02,4.54,4.55,4.53,4.54,0.0,HKD
2004-08-03,4.54,4.54,4.52,4.53,0.0,HKD
2004-08-04,4.53,4.53,4.52,4.52,0.0,HKD
2004-08-05,4.52,4.55,4.52,4.53,0.0,HKD
2004-08-08,4.54,4.55,4.53,4.54,0.0,HKD
2004-08-09,4.54,4.56,4.54,4.54,0.0,HKD
2004-08-10,4.54,4.56,4.54,4.55,0.0,HKD
2004-08-11,4.55,4.56,4.54,4.55,0.0,HKD
2004-08-12,4.55,4.55,4.53,4.55,0.0,HKD
2004-08-15,4.55,4.55,4.54,4.55,0.0,HKD
2004-08-16,4.55,4.56,4.54,4.55,0.0,HKD
2004-08-17,4.55,4.56,4.55,4.55,0.0,HKD
2004-08-18,4.55,4.57,4.55,4.56,0.0,HKD
2004-08-19,4.56,4.57,4.56,4.57,0.0,HKD
2004-08-22,4.57,4.57,4.56,4.56,0.0,HKD
2004-08-23,4.56,4.56,4.55,4.55,0.0,HKD
2004-08-24,4.55,4.56,4.55,4.56,0.0,HKD
2004-08-25,4.56,4.56,4.54,4.55,0.0,HKD
2004-08-26,4.55,4.56,4.55,4.55,0.0,HKD
2004-08-29,4.55,4.55,4.54,4.55,0.0,HKD
2004-08-30,4.55,4.56,4.55,4.56,0.0,HKD
2004-08-31,4.56,4.58,4.56,4.57,0.0,HKD
2004-09-01,4.57,4.59,4.57,4.58,0.0,HKD
2004-09-02,4.58,4.59,4.57,4.57,0.0,HKD
2004-09-05,4.58,4.58,4.57,4.57,0.0,HKD
2004-09-06,4.57,4.59,4.57,4.59,0.0,HKD
2004-09-07,4.59,4.6,4.58,4.6,0.0,HKD
2004-09-08,4.6,4.61,4.58,4.61,0.0,HKD
2004-09-09,4.61,4.61,4.58,4.59,0.0,HKD
2004-09-12,4.6,4.6,4.59,4.59,0.0,HKD
2004-09-13,4.59,4.62,4.59,4.61,0.0,HKD
2004-09-14,4.61,4.62,4.61,4.61,0.0,HKD
2004-09-15,4.61,4.62,4.61,4.62,0.0,HKD
2004-09-16,4.62,4.62,4.61,4.62,0.0,HKD
2004-09-19,4.62,4.62,4.6,4.62,0.0,HKD
2004-09-20,4.62,4.62,4.6,4.62,0.0,HKD
2004-09-21,4.62,4.62,4.6,4.6,0.0,HKD
2004-09-22,4.6,4.61,4.59,4.6,0.0,HKD
2004-09-23,4.6,4.62,4.6,4.61,0.0,HKD
2004-09-26,4.61,4.62,4.6,4.61,0.0,HKD
2004-09-27,4.61,4.61,4.59,4.6,0.0,HKD
2004-09-28,4.6,4.62,4.6,4.62,0.0,HKD
2004-09-29,4.62,4.63,4.61,4.63,0.0,HKD
2004-09-30,4.63,4.64,4.62,4.64,0.0,HKD
2004-10-03,4.63,4.63,4.62,4.62,0.0,HKD
2004-10-04,4.62,4.63,4.62,4.63,0.0,HKD
2004-10-05,4.62,4.64,4.61,4.61,0.0,HKD
2004-10-06,4.61,4.62,4.61,4.61,0.0,HKD
2004-10-07,4.61,4.63,4.61,4.63,0.0,HKD
2004-10-10,4.63,4.64,4.62,4.63,0.0,HKD
2004-10-11,4.64,4.64,4.62,4.62,0.0,HKD
2004-10-12,4.62,4.63,4.62,4.62,0.0,HKD
2004-10-13,4.62,4.64,4.62,4.63,0.0,HKD
2004-10-14,4.63,4.65,4.63,4.64,0.0,HKD
2004-10-17,4.64,4.65,4.64,4.64,0.0,HKD
2004-10-18,4.64,4.66,4.63,4.65,0.0,HKD
2004-10-19,4.65,4.66,4.64,4.64,0.0,HKD
2004-10-20,4.64,4.66,4.64,4.65,0.0,HKD
2004-10-21,4.65,4.67,4.65,4.67,0.0,HKD
2004-10-24,4.67,4.68,4.67,4.67,0.0,HKD
2004-10-25,4.67,4.68,4.67,4.68,0.0,HKD
2004-10-26,4.68,4.68,4.66,4.67,0.0,HKD
2004-10-28,4.67,4.69,4.66,4.68,0.0,HKD
2004-11-01,4.68,4.68,4.66,4.66,0.0,HKD
2004-11-02,4.66,4.67,4.66,4.67,0.0,HKD
2004-11-03,4.67,4.67,4.66,4.67,0.0,HKD
2004-11-04,4.67,4.7,4.67,4.7,0.0,HKD
2004-11-05,4.7,4.7,4.68,4.69,0.0,HKD
2004-11-08,4.7,4.71,4.69,4.71,0.0,HKD
2004-11-09,4.71,4.71,4.7,4.7,0.0,HKD
2004-11-10,4.7,4.71,4.68,4.69,0.0,HKD
2004-11-11,4.69,4.7,4.69,4.7,0.0,HKD
2004-11-12,4.7,4.71,4.7,4.7,0.0,HKD
2004-11-15,4.71,4.71,4.7,4.71,0.0,HKD
2004-11-16,4.71,4.72,4.7,4.71,0.0,HKD
2004-11-17,4.71,4.73,4.71,4.72,0.0,HKD
2004-11-18,4.72,4.73,4.69,4.7,0.0,HKD
2004-11-19,4.7,4.73,4.7,4.72,0.0,HKD
2004-11-22,4.72,4.73,4.72,4.72,0.0,HKD
2004-11-23,4.72,4.74,4.72,4.73,0.0,HKD
2004-11-24,4.73,4.74,4.73,4.74,0.0,HKD
2004-11-25,4.73,4.74,4.73,4.74,0.0,HKD
2004-11-26,4.74,4.76,4.73,4.74,0.0,HKD
2004-11-29,4.75,4.75,4.73,4.74,0.0,HKD
2004-11-30,4.74,4.76,4.73,4.75,0.0,HKD
2004-12-01,4.75,4.77,4.75,4.76,0.0,HKD
2004-12-02,4.76,4.77,4.73,4.74,0.0,HKD
2004-12-03,4.74,4.78,4.72,4.75,0.0,HKD
2004-12-06,4.76,4.76,4.74,4.74,0.0,HKD
2004-12-07,4.74,4.76,4.74,4.75,0.0,HKD
2004-12-08,4.75,4.75,4.71,4.72,0.0,HKD
2004-12-09,4.72,4.73,4.71,4.73,0.0,HKD
2004-12-10,4.72,4.72,4.68,4.7,0.0,HKD
2004-12-13,4.7,4.73,4.7,4.72,0.0,HKD
2004-12-14,4.72,4.73,4.71,4.73,0.0,HKD
2004-12-15,4.73,4.75,4.71,4.74,0.0,HKD
2004-12-16,4.74,4.74,4.71,4.72,0.0,HKD
2004-12-17,4.72,4.73,4.72,4.73,0.0,HKD
2004-12-20,4.73,4.75,4.72,4.74,0.0,HKD
2004-12-21,4.74,4.75,4.73,4.74,0.0,HKD
2004-12-22,4.74,4.75,4.74,4.74,0.0,HKD
2004-12-23,4.74,4.75,4.74,4.75,0.0,HKD
2004-12-24,4.75,4.75,4.74,4.75,0.0,HKD
2004-12-27,4.74,4.75,4.74,4.75,0.0,HKD
2004-12-28,4.75,4.76,4.75,4.75,0.0,HKD
2004-12-29,4.75,4.76,4.74,4.74,0.0,HKD
2004-12-30,4.74,4.76,4.74,4.75,0.0,HKD
2004-12-31,4.75,4.76,4.75,4.76,0.0,HKD
2005-01-03,4.76,4.76,4.74,4.74,0.0,HKD
2005-01-04,4.74,4.76,4.72,4.72,0.0,HKD
2005-01-05,4.72,4.74,4.71,4.73,0.0,HKD
2005-01-06,4.73,4.73,4.71,4.72,0.0,HKD
2005-01-07,4.72,4.75,4.72,4.73,0.0,HKD
2005-01-10,4.73,4.75,4.72,4.74,0.0,HKD
2005-01-11,4.74,4.76,4.74,4.76,0.0,HKD
2005-01-12,4.76,4.78,4.75,4.77,0.0,HKD
2005-01-13,4.77,4.8,4.76,4.78,0.0,HKD
2005-01-14,4.78,4.79,4.75,4.75,0.0,HKD
2005-01-17,4.76,4.78,4.76,4.77,0.0,HKD
2005-01-18,4.77,4.77,4.75,4.77,0.0,HKD
2005-01-19,4.77,4.79,4.77,4.77,0.0,HKD
2005-01-20,4.77,4.78,4.75,4.76,0.0,HKD
2005-01-21,4.76,4.78,4.75,4.77,0.0,HKD
2005-01-24,4.77,4.78,4.77,4.77,0.0,HKD
2005-01-25,4.77,4.78,4.75,4.76,0.0,HKD
2005-01-26,4.76,4.78,4.75,4.78,0.0,HKD
2005-01-27,4.78,4.79,4.77,4.78,0.0,HKD
2005-01-28,4.78,4.78,4.76,4.77,0.0,HKD
2005-01-31,4.77,4.77,4.75,4.76,0.0,HKD
2005-02-01,4.76,4.76,4.75,4.76,0.0,HKD
2005-02-02,4.76,4.77,4.76,4.77,0.0,HKD
2005-02-03,4.77,4.77,4.75,4.76,0.0,HKD
2005-02-04,4.76,4.78,4.75,4.77,0.0,HKD
2005-02-07,4.76,4.77,4.75,4.74,0.0,HKD
2005-02-08,4.74,4.75,4.72,4.73,0.0,HKD
2005-02-09,4.73,4.74,4.72,4.73,0.0,HKD
2005-02-10,4.73,4.74,4.7,4.72,0.0,HKD
2005-02-11,4.72,4.74,4.71,4.73,0.0,HKD
2005-02-14,4.73,4.76,4.73,4.75,0.0,HKD
2005-02-15,4.75,4.76,4.74,4.76,0.0,HKD
2005-02-16,4.76,4.76,4.74,4.74,0.0,HKD
2005-02-17,4.74,4.76,4.74,4.75,0.0,HKD
2005-02-18,4.75,4.77,4.75,4.76,0.0,HKD
2005-02-21,4.76,4.77,4.75,4.76,0.0,HKD
2005-02-22,4.76,4.8,4.76,4.79,0.0,HKD
2005-02-23,4.79,4.8,4.78,4.79,0.0,HKD
2005-02-24,4.79,4.8,4.78,4.78,0.0,HKD
2005-02-25,4.78,4.8,4.77,4.78,0.0,HKD
2005-02-28,4.79,4.81,4.79,4.8,0.0,HKD
2005-03-01,4.8,4.81,4.8,4.8,0.0,HKD
2005-03-02,4.8,4.8,4.79,4.8,0.0,HKD
2005-03-03,4.8,4.8,4.78,4.78,0.0,HKD
2005-03-04,4.78,4.8,4.77,4.8,0.0,HKD
2005-03-07,4.8,4.8,4.79,4.8,0.0,HKD
2005-03-08,4.8,4.82,4.8,4.81,0.0,HKD
2005-03-09,4.81,4.82,4.81,4.82,0.0,HKD
2005-03-10,4.81,4.82,4.81,4.81,0.0,HKD
2005-03-11,4.81,4.82,4.8,4.82,0.0,HKD
2005-03-14,4.82,4.82,4.8,4.8,0.0,HKD
2005-03-15,4.8,4.82,4.79,4.8,0.0,HKD
2005-03-16,4.8,4.82,4.8,4.81,0.0,HKD
2005-03-17,4.81,4.81,4.8,4.8,0.0,HKD
2005-03-18,4.8,4.8,4.79,4.79,0.0,HKD
2005-03-21,4.8,4.8,4.78,4.78,0.0,HKD
2005-03-22,4.78,4.78,4.73,4.75,0.0,HKD
2005-03-23,4.75,4.76,4.74,4.75,0.0,HKD
2005-03-24,4.75,4.75,4.73,4.74,0.0,HKD
2005-03-25,4.74,4.75,4.74,4.74,0.0,HKD
2005-03-27,4.74,4.74,4.72,4.72,0.0,HKD
2005-03-28,4.72,4.73,4.72,4.72,0.0,HKD
2005-03-29,4.72,4.73,4.72,4.72,0.0,HKD
2005-03-30,4.72,4.74,4.72,4.72,0.0,HKD
2005-03-31,4.72,4.72,4.7,4.7,0.0,HKD
2005-04-03,4.7,4.7,4.68,4.68,0.0,HKD
2005-04-04,4.68,4.7,4.67,4.69,0.0,HKD
2005-04-05,4.69,4.71,4.69,4.69,0.0,HKD
2005-04-06,4.69,4.72,4.69,4.7,0.0,HKD
2005-04-07,4.7,4.72,4.69,4.72,0.0,HKD
2005-04-10,4.72,4.73,4.7,4.73,0.0,HKD
2005-04-11,4.72,4.74,4.72,4.73,0.0,HKD
2005-04-12,4.73,4.75,4.73,4.74,0.0,HKD
2005-04-13,4.74,4.75,4.7,4.71,0.0,HKD
2005-04-14,4.71,4.71,4.69,4.71,0.0,HKD
2005-04-17,4.71,4.72,4.7,4.72,0.0,HKD
2005-04-18,4.72,4.73,4.71,4.73,0.0,HKD
2005-04-19,4.73,4.74,4.72,4.74,0.0,HKD
2005-04-20,4.74,4.74,4.72,4.73,0.0,HKD
2005-04-21,4.73,4.74,4.72,4.73,0.0,HKD
2005-04-24,4.74,4.74,4.73,4.73,0.0,HKD
2005-04-25,4.73,4.74,4.73,4.73,0.0,HKD
2005-04-26,4.73,4.74,4.72,4.74,0.0,HKD
2005-04-27,4.73,4.74,4.73,4.74,0.0,HKD
2005-04-28,4.74,4.77,4.73,4.76,0.0,HKD
2005-05-01,4.76,4.76,4.75,4.76,0.0,HKD
2005-05-02,4.76,4.76,4.75,4.75,0.0,HKD
2005-05-03,4.75,4.77,4.75,4.77,0.0,HKD
2005-05-04,4.76,4.77,4.75,4.76,0.0,HKD
2005-05-05,4.76,4.76,4.74,4.75,0.0,HKD
2005-05-08,4.75,4.75,4.74,4.74,0.0,HKD
2005-05-09,4.74,4.75,4.73,4.74,0.0,HKD
2005-05-10,4.74,4.76,4.74,4.73,0.0,HKD
2005-05-11,4.74,4.74,4.71,4.71,0.0,HKD
2005-05-12,4.71,4.72,4.69,4.69,0.0,HKD
2005-05-15,4.69,4.71,4.68,4.71,0.0,HKD
2005-05-16,4.71,4.72,4.7,4.71,0.0,HKD
2005-05-17,4.71,4.73,4.7,4.72,0.0,HKD
2005-05-18,4.72,4.72,4.7,4.7,0.0,HKD
2005-05-19,4.7,4.71,4.68,4.69,0.0,HKD
2005-05-22,4.69,4.7,4.68,4.69,0.0,HKD
2005-05-23,4.69,4.71,4.69,4.7,0.0,HKD
2005-05-24,4.7,4.7,4.69,4.7,0.0,HKD
2005-05-25,4.7,4.7,4.68,4.68,0.0,HKD
2005-05-26,4.69,4.69,4.68,4.69,0.0,HKD
2005-05-29,4.68,4.69,4.68,4.68,0.0,HKD
2005-05-30,4.68,4.69,4.66,4.67,0.0,HKD
2005-05-31,4.67,4.67,4.63,4.64,0.0,HKD
2005-06-01,4.64,4.66,4.64,4.65,0.0,HKD
2005-06-02,4.65,4.68,4.65,4.66,0.0,HKD
2005-06-05,4.66,4.68,4.66,4.68,0.0,HKD
2005-06-06,4.68,4.69,4.68,4.69,0.0,HKD
2005-06-07,4.69,4.69,4.68,4.68,0.0,HKD
2005-06-08,4.68,4.69,4.66,4.67,0.0,HKD
2005-06-09,4.67,4.68,4.65,4.65,0.0,HKD
2005-06-12,4.65,4.66,4.62,4.63,0.0,HKD
2005-06-13,4.63,4.65,4.63,4.64,0.0,HKD
2005-06-14,4.63,4.65,4.63,4.65,0.0,HKD
2005-06-15,4.65,4.65,4.64,4.64,0.0,HKD
2005-06-16,4.64,4.67,4.64,4.66,0.0,HKD
2005-06-19,4.66,4.66,4.64,4.64,0.0,HKD
2005-06-20,4.64,4.66,4.63,4.65,0.0,HKD
2005-06-21,4.65,4.66,4.64,4.64,0.0,HKD
2005-06-22,4.64,4.66,4.64,4.64,0.0,HKD
2005-06-23,4.64,4.67,4.63,4.64,0.0,HKD
2005-06-26,4.64,4.64,4.63,4.64,0.0,HKD
2005-06-27,4.63,4.63,4.61,4.62,0.0,HKD
2005-06-28,4.62,4.62,4.6,4.61,0.0,HKD
2005-06-29,4.62,4.62,4.6,4.61,0.0,HKD
2005-06-30,4.61,4.62,4.58,4.59,0.0,HKD
2005-07-03,4.59,4.59,4.58,4.59,0.0,HKD
2005-07-04,4.59,4.59,4.57,4.58,0.0,HKD
2005-07-05,4.58,4.59,4.58,4.58,0.0,HKD
2005-07-06,4.58,4.59,4.57,4.58,0.0,HKD
2005-07-07,4.57,4.58,4.56,4.57,0.0,HKD
2005-07-10,4.57,4.59,4.57,4.59,0.0,HKD
2005-07-11,4.59,4.61,4.59,4.61,0.0,HKD
2005-07-12,4.61,4.61,4.59,4.59,0.0,HKD
2005-07-13,4.59,4.61,4.59,4.6,0.0,HKD
2005-07-14,4.6,4.61,4.6,4.61,0.0,HKD
2005-07-17,4.6,4.62,4.6,4.61,0.0,HKD
2005-07-18,4.61,4.62,4.59,4.6,0.0,HKD
2005-07-19,4.6,4.62,4.59,4.61,0.0,HKD
2005-07-20,4.61,4.7,4.61,4.7,0.0,HKD
2005-07-21,4.7,4.7,4.67,4.68,0.0,HKD
2005-07-24,4.67,4.69,4.67,4.67,0.0,HKD
2005-07-25,4.67,4.68,4.66,4.66,0.0,HKD
2005-07-26,4.66,4.67,4.65,4.67,0.0,HKD
2005-07-27,4.67,4.68,4.66,4.67,0.0,HKD
2005-07-28,4.67,4.69,4.67,4.67,0.0,HKD
2005-07-31,4.67,4.69,4.67,4.68,0.0,HKD
2005-08-01,4.68,4.71,4.68,4.69,0.0,HKD
2005-08-02,4.69,4.71,4.69,4.7,0.0,HKD
2005-08-03,4.7,4.72,4.7,4.71,0.0,HKD
2005-08-04,4.71,4.71,4.68,4.68,0.0,HKD
2005-08-07,4.7,4.71,4.69,4.7,0.0,HKD
2005-08-08,4.7,4.7,4.69,4.7,0.0,HKD
2005-08-09,4.7,4.72,4.7,4.72,0.0,HKD
2005-08-10,4.72,4.73,4.7,4.72,0.0,HKD
2005-08-11,4.72,4.72,4.7,4.71,0.0,HKD
2005-08-14,4.71,4.71,4.68,4.69,0.0,HKD
2005-08-15,4.69,4.69,4.68,4.69,0.0,HKD
2005-08-16,4.69,4.69,4.67,4.67,0.0,HKD
2005-08-17,4.67,4.68,4.66,4.66,0.0,HKD
2005-08-18,4.66,4.67,4.65,4.65,0.0,HKD
2005-08-21,4.65,4.67,4.65,4.66,0.0,HKD
