Date,Open,High,Low,Close,Volume,% Day Change,% Previous Change,$ Volume,50D $ Volume
2016-04-18,0.25,0.29,0.23,0.26,20445200,0.04,,5315752.0,
2016-04-19,0.28,0.32,0.28,0.32,36070300,0.1429,0.2308,11542496.0,
2016-04-20,0.33,0.34,0.31,0.33,12419700,0.0,0.0312,4098501.0,
2016-04-21,0.32,0.34,0.32,0.32,8512300,0.0,-0.0303,2723936.0,
2016-04-22,0.32,0.32,0.31,0.32,3133500,0.0,0.0,1002720.0,
2016-04-25,0.32,0.32,0.31,0.31,2134700,-0.0312,-0.0312,661757.0,
2016-04-26,0.31,0.32,0.29,0.32,3277400,0.0323,0.0323,1048768.0,
2016-04-27,0.32,0.32,0.31,0.31,1220500,-0.0312,-0.0312,378355.0,
2016-04-28,0.31,0.31,0.3,0.3,2571900,-0.0323,-0.0323,771570.0,
2016-04-29,0.31,0.4,0.31,0.38,19950500,0.2258,0.2667,7581190.0,
2016-05-03,0.38,0.45,0.38,0.41,14541400,0.0789,0.0789,5961974.0,
2016-05-04,0.41,0.44,0.4,0.44,8733300,0.0732,0.0732,3842652.0,
2016-05-05,0.44,0.47,0.44,0.46,8756000,0.0455,0.0455,4027760.0,
2016-05-06,0.46,0.46,0.44,0.44,1475600,-0.0435,-0.0435,649264.0,
2016-05-09,0.44,0.49,0.44,0.47,6770900,0.0682,0.0682,3182323.0,
2016-05-10,0.47,0.5,0.47,0.5,4592000,0.0638,0.0638,2296000.0,
2016-05-11,0.5,0.52,0.48,0.48,10078700,-0.04,-0.04,4837776.0,
2016-05-12,0.47,0.49,0.47,0.47,2579000,0.0,-0.0208,1212130.0,
2016-05-13,0.47,0.47,0.43,0.44,2914600,-0.0638,-0.0638,1282424.0,
2016-05-16,0.43,0.44,0.39,0.4,2982400,-0.0698,-0.0909,1192960.0,
2016-05-17,0.41,0.43,0.39,0.41,1671400,0.0,0.025,685274.0,
2016-05-18,0.41,0.47,0.4,0.47,5689700,0.1463,0.1463,2674159.0,
2016-05-19,0.47,0.5,0.45,0.45,7499900,-0.0426,-0.0426,3374955.0,
2016-05-20,0.46,0.47,0.45,0.46,689800,0.0,0.0222,317308.0,
2016-05-23,0.47,0.49,0.47,0.47,1605900,0.0,0.0217,754773.0,
2016-05-24,0.47,0.47,0.45,0.46,380300,-0.0213,-0.0213,174938.0,
2016-05-25,0.47,0.49,0.47,0.48,4834100,0.0213,0.0435,2320368.0,
2016-05-26,0.48,0.51,0.47,0.48,6935100,0.0,0.0,3328848.0,
2016-05-27,0.49,0.5,0.48,0.49,3427600,0.0,0.0208,1679524.0,
2016-05-30,0.5,0.51,0.49,0.49,1911200,-0.02,0.0,936488.0,
2016-05-31,0.49,0.5,0.47,0.47,1786800,-0.0408,-0.0408,839796.0,
2016-06-01,0.47,0.48,0.47,0.47,1172900,0.0,0.0,551263.0,
2016-06-02,0.47,0.49,0.47,0.47,3500800,0.0,0.0,1645376.0,
2016-06-03,0.5,0.55,0.5,0.55,14696700,0.1,0.1702,8083185.0,
2016-06-06,0.55,0.6,0.55,0.58,10874000,0.0545,0.0545,6306920.0,
2016-06-07,0.58,0.6,0.56,0.57,6034600,-0.0172,-0.0172,3439722.0,
2016-06-08,0.57,0.57,0.55,0.56,1666200,-0.0175,-0.0175,933072.0,
2016-06-09,0.56,0.6,0.56,0.57,7345600,0.0179,0.0179,4186992.0,
2016-06-10,0.57,0.6,0.57,0.57,3123100,0.0,0.0,1780167.0,
2016-06-13,0.58,0.58,0.56,0.58,1571900,0.0,0.0175,911702.0,
2016-06-14,0.58,0.63,0.58,0.62,12605600,0.069,0.069,7815472.0,
2016-06-15,0.62,0.63,0.61,0.61,4880600,-0.0161,-0.0161,2977166.0,
2016-06-16,0.61,0.61,0.58,0.59,1870200,-0.0328,-0.0328,1103418.0,
2016-06-17,0.6,0.62,0.6,0.6,1953600,0.0,0.0169,1172160.0,
2016-06-20,0.6,0.62,0.59,0.61,1811400,0.0167,0.0167,1104954.0,
2016-06-21,0.61,0.64,0.61,0.63,8650600,0.0328,0.0328,5449878.0,
2016-06-22,0.64,0.65,0.63,0.63,5799400,-0.0156,0.0,3653622.0,
2016-06-23,0.63,0.64,0.63,0.64,2265800,0.0159,0.0159,1450112.0,
2016-06-24,0.65,0.68,0.63,0.66,10186400,0.0154,0.0312,6723024.0,
2016-06-27,0.66,0.69,0.66,0.68,4197500,0.0303,0.0303,2854300.0,2856784.88
2016-06-28,0.68,0.69,0.68,0.68,2844700,0.0,0.0,1934396.0,2789157.76
