Date,Open,High,Low,Close,Volume,% Day Change,% Previous Change,$ Volume,50D $ Volume
2020-04-08,13.95,16.0,13.95,16.0,163800,0.147,,2620800.0,
2020-04-09,15.7,16.1,15.7,16.1,9500,0.0255,0.0063,152950.0,
2020-04-13,16.1,16.1,15.88,16.0,2100,-0.0062,-0.0062,33600.0,
2020-04-14,15.9,16.2,15.85,15.85,12700,-0.0031,-0.0094,201295.0,
2020-04-15,16.0,16.2,16.0,16.0,4300,0.0,0.0095,68800.0,
2020-04-16,15.65,15.9,15.6,15.77,12900,0.0077,-0.0144,203433.0,
2020-04-17,15.6,15.83,15.6,15.8,7300,0.0128,0.0019,115340.0,
2020-04-20,15.72,15.83,15.65,15.8,19200,0.0051,0.0,303360.0,
2020-04-21,15.76,15.85,15.76,15.8,37800,0.0025,0.0,597240.0,
2020-04-22,15.68,15.78,15.68,15.68,34100,0.0,-0.0076,534688.0,
2020-04-23,15.65,15.65,15.5,15.5,51000,-0.0096,-0.0115,790500.0,
2020-04-24,15.82,15.82,15.8,15.82,13800,0.0,0.0206,218316.0,
2020-04-27,16.0,16.03,16.0,16.03,4000,0.0019,0.0133,64120.0,
2020-04-28,16.05,16.08,16.05,16.08,7500,0.0019,0.0031,120600.0,
2020-04-29,16.06,16.06,16.06,16.06,7200,0.0,-0.0012,115632.0,
2020-04-30,16.08,16.09,16.08,16.09,11500,0.0006,0.0019,185035.0,
2020-05-04,16.0,16.0,16.0,16.0,1000,0.0,-0.0056,16000.0,
2020-05-05,16.1,16.3,16.1,16.3,5100,0.0124,0.0188,83130.0,
2020-05-06,16.3,16.3,16.3,16.3,2500,0.0,0.0,40750.0,
2020-05-08,15.9,16.2,15.9,16.2,2000,0.0189,-0.0061,32400.0,
2020-05-11,15.9,15.93,15.9,15.93,2500,0.0019,-0.0167,39825.0,
2020-05-12,16.2,16.3,16.2,16.3,5000,0.0062,0.0232,81500.0,
2020-05-13,16.5,16.5,16.0,16.5,2500,0.0,0.0123,41250.0,
2020-05-14,16.5,16.8,16.5,16.8,2300,0.0182,0.0182,38640.0,
2020-05-15,16.8,16.8,16.8,16.8,1000,0.0,0.0,16800.0,
2020-05-18,16.8,16.8,16.8,16.8,0,0.0,0.0,0.0,
2020-05-19,16.8,16.8,16.8,16.8,0,0.0,0.0,0.0,
2020-05-20,16.8,16.98,16.8,16.98,1500,0.0107,0.0107,25470.0,
2020-05-21,16.98,16.98,16.98,16.98,0,0.0,0.0,0.0,
2020-05-22,16.98,16.98,16.98,16.98,0,0.0,0.0,0.0,
2020-05-26,16.98,16.98,16.75,16.9,2800,-0.0047,-0.0047,47320.0,
2020-05-27,16.9,17.0,16.9,17.0,1800,0.0059,0.0059,30600.0,
2020-05-28,16.9,17.0,16.9,17.0,1600,0.0059,0.0,27200.0,
2020-05-29,17.0,17.1,16.99,17.1,800,0.0059,0.0059,13680.0,
2020-06-01,16.9,17.0,16.9,17.0,700,0.0059,-0.0058,11900.0,
2020-06-02,16.5,16.9,16.5,16.8,2700,0.0182,-0.0118,45360.0,
2020-06-03,16.5,16.5,16.1,16.1,900,-0.0242,-0.0417,14490.0,
2020-06-04,16.5,16.5,16.5,16.5,500,0.0,0.0248,8250.0,
2020-06-05,16.5,17.0,16.5,16.5,1500,0.0,0.0,24750.0,
2020-06-08,16.5,16.6,16.5,16.6,1100,0.0061,0.0061,18260.0,
2020-06-09,16.5,16.6,16.4,16.5,1200,0.0,-0.006,19800.0,
2020-06-10,16.5,16.5,16.5,16.5,600,0.0,0.0,9900.0,
2020-06-11,16.5,16.6,16.5,16.6,1000,0.0061,0.0061,16600.0,
2020-06-12,16.6,16.6,16.6,16.6,500,0.0,0.0,8300.0,
2020-06-15,16.8,16.8,16.5,16.5,500,-0.0179,-0.006,8250.0,
2020-06-16,16.5,16.5,16.2,16.2,500,-0.0182,-0.0182,8100.0,
2020-06-17,16.2,16.2,16.2,16.2,300,0.0,0.0,4860.0,
2020-06-18,16.2,16.3,16.2,16.3,700,0.0062,0.0062,11410.0,
2020-06-19,16.5,16.8,16.5,16.8,600,0.0182,0.0307,10080.0,
2020-06-22,16.5,16.5,16.5,16.5,200,0.0,-0.0179,3300.0,141677.68
2020-06-23,16.5,16.6,16.5,16.6,600,0.0061,0.0061,9960.0,89460.88
2020-06-24,16.5,16.8,16.5,16.8,600,0.0182,0.012,10080.0,86603.48
2020-06-25,16.8,16.8,16.8,16.8,0,0.0,0.0,0.0,85931.48
2020-06-26,16.5,16.8,16.5,16.8,900,0.0182,0.0,15120.0,82207.98
2020-06-29,16.8,16.9,16.8,16.9,600,0.006,0.006,10140.0,81034.78
2020-06-30,16.9,16.9,16.8,16.8,200,-0.0059,-0.0059,3360.0,77033.32
2020-07-01,16.8,16.8,16.8,16.8,200,0.0,0.0,3360.0,74793.72
2020-07-02,16.4,16.4,16.4,16.4,400,0.0,-0.0238,6560.0,68857.72
2020-07-03,16.4,16.4,16.2,16.2,500,-0.0122,-0.0122,8100.0,57074.92
2020-07-06,16.5,16.5,16.2,16.2,500,-0.0182,0.0,8100.0,46543.16
2020-07-07,16.2,16.2,16.2,16.2,600,0.0,0.0,9720.0,30927.56
2020-07-08,16.5,16.5,16.2,16.2,500,-0.0182,0.0,8100.0,26723.24
2020-07-09,16.2,16.5,15.9,15.9,1100,-0.0185,-0.0185,17490.0,25790.64
2020-07-13,16.2,16.4,16.2,16.4,500,0.0123,0.0314,8200.0,23542.64
2020-07-14,16.4,16.4,16.2,16.2,600,-0.0122,-0.0122,9720.0,21424.4
2020-07-15,16.2,16.4,16.2,16.4,600,0.0123,0.0123,9840.0,17920.5
2020-07-16,16.2,16.2,16.2,16.2,600,0.0,-0.0122,9720.0,17794.9
2020-07-17,16.2,16.2,16.2,16.2,0,0.0,0.0,0.0,16132.3
2020-07-20,16.1,16.2,15.8,15.8,1000,-0.0186,-0.0247,15800.0,15633.3
2020-07-21,16.2,16.2,16.2,16.2,300,0.0,0.0253,4860.0,15082.5
2020-07-22,16.2,16.2,16.2,16.2,200,0.0,0.0,3240.0,14350.8
2020-07-23,16.2,16.2,16.2,16.2,600,0.0,0.0,9720.0,12915.2
2020-07-24,16.3,16.3,16.0,16.0,600,-0.0184,-0.0123,9600.0,12282.2
2020-07-27,15.9,16.5,15.9,16.5,600,0.0377,0.0312,9900.0,11707.4
2020-07-28,16.1,16.1,16.1,16.1,300,0.0,-0.0242,4830.0,11468.0
2020-07-29,16.5,16.5,16.5,16.5,200,0.0,0.0248,3300.0,11534.0
2020-07-30,16.5,16.5,16.5,16.5,200,0.0,0.0,3300.0,11600.0
2020-08-03,16.5,16.5,16.5,16.5,200,0.0,0.0,3300.0,11156.6
2020-08-04,16.5,17.0,16.5,17.0,600,0.0303,0.0303,10200.0,11360.6
2020-08-05,16.5,17.3,16.0,17.3,1500,0.0485,0.0176,25950.0,11879.6
2020-08-06,16.5,16.5,16.0,16.0,500,-0.0303,-0.0751,8000.0,11093.2
