Date,Open,High,Low,Close,Volume,% Day Change,% Previous Change,$ Volume,50D $ Volume
2020-12-10,1.43,1.43,1.35,1.35,217570,-0.0559,,293719.5,
2020-12-11,1.36,1.36,1.36,1.36,43650,0.0,0.0074,59364.0,
2020-12-14,1.36,1.37,1.35,1.37,126280,0.0074,0.0074,173003.6,
2020-12-15,1.35,1.36,1.35,1.35,453330,0.0,-0.0146,611995.5,
2020-12-16,1.36,1.37,1.36,1.37,111000,0.0074,0.0148,152070.0,
2020-12-17,1.37,1.37,1.37,1.37,36030,0.0,0.0,49361.1,
2020-12-18,1.4,1.4,1.39,1.39,160300,-0.0071,0.0146,222817.0,
2020-12-21,1.4,1.4,1.37,1.37,10190,-0.0214,-0.0144,13960.3,
2020-12-22,1.37,1.37,1.36,1.36,48030,-0.0073,-0.0073,65320.8,
2020-12-23,1.39,1.43,1.39,1.43,10400,0.0288,0.0515,14872.0,
2020-12-24,1.39,1.39,1.37,1.37,1200,-0.0144,-0.042,1644.0,
2020-12-28,1.36,1.36,1.32,1.33,464390,-0.0221,-0.0292,617638.7,
2020-12-29,1.33,1.35,1.33,1.33,47250,0.0,0.0,62842.5,
2020-12-30,1.36,1.4,1.36,1.39,23470,0.0221,0.0451,32623.3,
2020-12-31,1.38,1.39,1.38,1.39,25400,0.0072,0.0,35306.0,
2021-01-04,1.42,1.42,1.38,1.41,29960,-0.007,0.0144,42243.6,
2021-01-05,1.42,1.42,1.38,1.39,28690,-0.0211,-0.0142,39879.1,
2021-01-06,1.42,1.43,1.41,1.43,66220,0.007,0.0288,94694.6,
2021-01-07,1.39,1.39,1.38,1.38,82910,-0.0072,-0.035,114415.8,
2021-01-08,1.41,1.43,1.41,1.42,84100,0.0071,0.029,119422.0,
2021-01-11,1.48,1.48,1.47,1.47,149200,-0.0068,0.0352,219324.0,
2021-01-12,1.47,1.47,1.47,1.47,5230,0.0,0.0,7688.1,
2021-01-13,1.46,1.46,1.43,1.43,12740,-0.0205,-0.0272,18218.2,
2021-01-14,1.47,1.47,1.47,1.47,6900,0.0,0.028,10143.0,
2021-01-15,1.45,1.45,1.45,1.45,155120,0.0,-0.0136,224924.0,
2021-01-18,1.51,1.52,1.51,1.52,102200,0.0066,0.0483,155344.0,
2021-01-19,1.55,1.59,1.55,1.57,254880,0.0129,0.0329,400161.6,
2021-01-20,1.59,1.67,1.59,1.67,312090,0.0503,0.0637,521190.3,
2021-01-21,1.67,1.67,1.65,1.65,33660,-0.012,-0.012,55539.0,
2021-01-22,1.63,1.64,1.62,1.62,247240,-0.0061,-0.0182,400528.8,
2021-01-25,1.67,1.71,1.67,1.71,178080,0.024,0.0556,304516.8,
2021-01-26,1.71,1.71,1.67,1.68,51060,-0.0175,-0.0175,85780.8,
2021-01-27,1.68,1.69,1.63,1.64,40040,-0.0238,-0.0238,65665.6,
2021-01-28,1.64,1.64,1.57,1.57,127380,-0.0427,-0.0427,199986.6,
2021-01-29,1.61,1.61,1.56,1.56,75490,-0.0311,-0.0064,117764.4,
2021-02-01,1.6,1.63,1.6,1.63,9050,0.0187,0.0449,14751.5,
2021-02-02,1.65,1.68,1.65,1.67,193200,0.0121,0.0245,322644.0,
2021-02-03,1.68,1.69,1.67,1.69,68940,0.006,0.012,116508.6,
2021-02-04,1.68,1.68,1.63,1.65,300100,-0.0179,-0.0237,495165.0,
2021-02-05,1.67,1.67,1.64,1.64,10570,-0.018,-0.0061,17334.8,
2021-02-08,1.64,1.65,1.63,1.64,114100,0.0,0.0,187124.0,
2021-02-09,1.67,1.67,1.65,1.67,6150,0.0,0.0183,10270.5,
2021-02-10,1.69,1.71,1.69,1.71,9510,0.0118,0.024,16262.1,
2021-02-11,1.72,1.72,1.72,1.72,4800,0.0,0.0058,8256.0,
2021-02-15,1.72,1.73,1.72,1.73,31800,0.0058,0.0058,55014.0,
2021-02-16,1.75,1.78,1.75,1.76,11960,0.0057,0.0173,21049.6,
2021-02-17,1.76,1.81,1.76,1.81,7010,0.0284,0.0284,12688.1,
2021-02-18,1.84,1.84,1.77,1.77,19060,-0.038,-0.0221,33736.2,
2021-02-19,1.73,1.77,1.72,1.77,11030,0.0231,0.0,19523.1,
2021-02-22,1.76,1.76,1.64,1.64,22000,-0.0682,-0.0734,36080.0,139407.52
2021-02-23,1.64,1.64,1.62,1.63,113920,-0.0061,-0.0061,185689.6,137246.92
2021-02-24,1.63,1.63,1.53,1.55,449540,-0.0491,-0.0491,696787.0,149995.38
2021-02-25,1.58,1.59,1.57,1.58,67840,0.0,0.0194,107187.2,148679.06
2021-02-26,1.56,1.56,1.51,1.51,166460,-0.0321,-0.0443,251354.6,141466.24
2021-03-01,1.55,1.56,1.53,1.56,25450,0.0065,0.0331,39702.0,139218.88
2021-03-02,1.6,1.61,1.55,1.55,30500,-0.0312,-0.0064,47275.0,139177.16
2021-03-03,1.55,1.55,1.55,1.55,0,0.0,0.0,0.0,134720.82
2021-03-04,1.52,1.52,1.48,1.48,44410,-0.0263,-0.0452,65726.8,135756.15
2021-03-05,1.47,1.47,1.41,1.44,1406520,-0.0204,-0.027,2025388.8,174957.51
2021-03-08,1.44,1.44,1.35,1.36,511670,-0.0556,-0.0556,695871.2,188577.49
2021-03-09,1.36,1.39,1.32,1.38,215140,0.0147,0.0147,296893.2,194482.47
2021-03-10,1.42,1.46,1.39,1.39,61780,-0.0211,0.0072,85874.2,183847.18
2021-03-11,1.41,1.47,1.39,1.47,241440,0.0426,0.0576,354916.8,189688.67
2021-03-12,1.45,1.47,1.41,1.41,97190,-0.0276,-0.0408,137037.9,191776.96
2021-03-15,1.43,1.43,1.39,1.41,22120,-0.014,0.0,31189.2,191694.63
2021-03-16,1.43,1.45,1.43,1.43,1270,0.0,0.0142,1816.1,190886.08
2021-03-17,1.45,1.45,1.45,1.45,400,0.0,0.014,580.0,190100.09
2021-03-18,1.45,1.47,1.45,1.47,5300,0.0138,0.0138,7791.0,188362.02
2021-03-19,1.45,1.45,1.42,1.42,210,-0.0207,-0.034,298.2,186079.67
2021-03-22,1.45,1.45,1.45,1.45,100,0.0,0.0211,145.0,183694.13
2021-03-23,1.39,1.39,1.37,1.39,15100,0.0,-0.0414,20989.0,179727.43
2021-03-24,1.38,1.38,1.36,1.36,79600,-0.0145,-0.0216,108256.0,181738.79
2021-03-25,1.35,1.35,1.31,1.35,118050,0.0,-0.0074,159367.5,184561.77
2021-03-26,1.36,1.36,1.36,1.36,25100,0.0,0.0074,34136.0,185041.63
2021-03-29,1.36,1.38,1.35,1.35,36660,-0.0074,-0.0074,49491.0,181532.97
2021-03-30,1.39,1.39,1.39,1.39,8010,0.0,0.0296,11133.9,178648.77
2021-03-31,1.39,1.39,1.39,1.39,0,0.0,0.0,0.0,170645.54
2021-04-01,1.42,1.45,1.42,1.45,81900,0.0211,0.0432,118755.0,162596.83
2021-04-05,1.45,1.45,1.44,1.44,11240,-0.0069,-0.0069,16185.6,161809.77
2021-04-06,1.44,1.44,1.44,1.44,10000,0.0,0.0,14400.0,154087.19
