Date,Open,High,Low,Close,Volume,% Day Change,% Previous Change,$ Volume,50D $ Volume
2014-07-30,1.08,1.12,0.92,0.94,27879250,-0.1296,,26206495.0,
2014-07-31,0.9,0.9,0.84,0.86,9083000,-0.0444,-0.0851,7811380.0,
2014-08-01,0.86,0.86,0.78,0.8,1568000,-0.0698,-0.0698,1254400.0,
2014-08-04,0.82,0.86,0.8,0.8,1326000,-0.0244,0.0,1060800.0,
2014-08-05,0.8,0.8,0.76,0.77,1283250,-0.0375,-0.0375,988102.5,
2014-08-06,0.75,0.76,0.7,0.71,6415750,-0.0533,-0.0779,4555182.5,
2014-08-07,0.71,0.71,0.67,0.68,2525750,-0.0423,-0.0423,1717510.0,
2014-08-08,0.68,0.68,0.65,0.65,675000,-0.0441,-0.0441,438750.0,
2014-08-11,0.67,0.68,0.63,0.66,1611750,-0.0149,0.0154,1063755.0,
2014-08-12,0.66,0.7,0.66,0.7,1803250,0.0606,0.0606,1262275.0,
2014-08-13,0.7,0.7,0.68,0.68,2017250,-0.0286,-0.0286,1371730.0,
2014-08-14,0.68,0.74,0.68,0.72,6045500,0.0588,0.0588,4352760.0,
2014-08-15,0.73,0.78,0.73,0.76,3869500,0.0411,0.0556,2940820.0,
2014-08-18,0.76,0.82,0.76,0.8,5333250,0.0526,0.0526,4266600.0,
2014-08-19,0.8,0.82,0.77,0.78,1646000,-0.025,-0.025,1283880.0,
2014-08-20,0.78,0.8,0.77,0.77,1180750,-0.0128,-0.0128,909177.5,
2014-08-21,0.78,0.82,0.78,0.8,4091000,0.0256,0.039,3272800.0,
2014-08-22,0.8,0.8,0.78,0.78,739250,-0.025,-0.025,576615.0,
2014-08-25,0.78,0.79,0.75,0.75,1396750,-0.0385,-0.0385,1047562.5,
2014-08-26,0.75,0.77,0.75,0.75,2086500,0.0,0.0,1564875.0,
2014-08-27,0.76,0.76,0.73,0.73,1563250,-0.0395,-0.0267,1141172.5,
2014-08-28,0.74,0.74,0.71,0.72,1733750,-0.027,-0.0137,1248300.0,
2014-08-29,0.72,0.72,0.7,0.7,591000,-0.0278,-0.0278,413700.0,
2014-09-01,0.7,0.72,0.7,0.7,654500,0.0,0.0,458150.0,
